input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
f2f88144-56a8-4e6a-81b2-334cdc1d622e,https://www.google.com/maps/place/Sunset+Roofing/data=!4m7!3m6!1s0x882dd15a839fed55:0xace5e77213083b4c!8m2!3d42.6673611!4d-80.6589767!16s%2Fg%2F11y48c1fph!19sChIJVe2fg1rRLYgRTDsIE3Ln5aw?authuser=0&hl=en&rclk=1,Sunset Roofing,Roofing contractor,"856 Norfolk County Rd 28, Langton, ON N0E 1G0","{""Friday"":[""8 a.m.–5 p.m.""],""Monday"":[""8 a.m.–6 p.m.""],""Saturday"":[""8 a.m.–5 p.m.""],""Sunday"":[""Closed""],""Thursday"":[""8 a.m.–5 p.m.""],""Tuesday"":[""8 a.m.–5 p.m.""],""Wednesday"":[""8 a.m.–5 p.m.""]}",{},https://www.sunsetroofing.ca/,(519) 403-4395,"M88R+WC Langton, Ontario",11,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":11}",42.667361,-80.658977,12458618421321939788,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkF4eT2C6QP0SHwgzVxdSnQxpPr7hvqVz5tKOA_UPJeML_S0YcS8XEI4OyMR1bnVoCDwQIyhRj8AULm6Q5-LT51KokBVFJKtZgLCTeYfvU_xBmAGH1XBT_5XcgFCtq2I6wVKwfbUE9TNld=w408-h544-k-no,America/Toronto,,0x882dd15a839fed55:0xace5e77213083b4c,ChIJVe2fg1rRLYgRTDsIE3Ln5aw,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkF4eT2C6QP0SHwgzVxdSnQxpPr7hvqVz5tKOA_UPJeML_S0YcS8XEI4OyMR1bnVoCDwQIyhRj8AULm6Q5-LT51KokBVFJKtZgLCTeYfvU_xBmAGH1XBT_5XcgFCtq2I6wVKwfbUE9TNld=w224-h298-k-no""},{""title"":""Inside"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7tUYLlaeB5Rua47U0nZxCp6zu4TlF4RjHu8-2qS3bVHhWFVrLaXOARtmSBvBW_rZFqqHOwzcXBF6mMX_cBD7pDeCUI1RgcMdhE4RJFXpjx0J9b0Qs6ld26paRULpC4w0aZ1nS=w224-h486-k-no""},{""title"":""House"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwHoOf3jOddugqp5HfyifNdzByKY9H1z6lATks6d7rD9tjLbKRZhL0stz8Wffq5hNO681FNTSrgsUnW-PSKovmGGALpWaGjKZ8Ssg4uL2rgjhmtKenr6A9KZ3ERZXFbCQwE-UKAw=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAnj-FnKTgAG5qrE7psEd5F-q4daiMqKKlRF6iHBZ4KfWK5f-LBHtxnBrm1iavgaKET2tStlomvmbUEF2UD3k2JuCF58Kd1q5x64UV4ezopRaodwETqm1IIjIvjmsZwxkEjfqIZw=w224-h485-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UEkBLIId1oi4qR9z0cxbMA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=180.0783\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""111934239578739534174"",""name"":""Sunset Roofing (Owner)"",""link"":""https://www.google.com/maps/contrib/111934239578739534174""}","{""borough"":"""",""street"":""856 Norfolk County Rd 28"",""city"":""Langton"",""postal_code"":""N0E 1G0"",""state"":""Ontario"",""country"":""CA""}",null,"[{""Name"":""Michael D"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKzAXWetddvS4dYnyEGBMC5a40kd1IoBw66p-HMMdi8PVWPMg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Sunset roofing did a spectacular job. That's not an exaggeration ! Cornelius and Peter are friendly, professional and quality craftsmen. Our new metal roof (large project) looks amazing and at a very fair price. I would highly recommend Sunset Roofing, great communication, and a pleasure to deal with in all respects, you won't be disappointed choosing these two lads for your next roof."",""Images"":null,""When"":""""},{""Name"":""Erin Mceniry"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW2xUg1B-RPLEu0o73mohYCBd8RaMtRivlTBVXZZ_5Kli_kqqM=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Absolutely impressed with the workmanship and service provided. Great communication, showed up when they said and got the work done. Our new house looks amazing! Top notch! Extremely clean work site  and professional crew, you would not know they were there at all now that it’s complete. Would recommend Sunset Roofing to absolutely everyone!"",""Images"":null,""When"":""""},{""Name"":""Mike Jones"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUXOfSn1aFFaxpelF25AzbPuE1ydQs2suoZDuYT-D2SeUFTrFM5jw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I had a new roof install and was the best decision I made to use this company. They were very professional, very efficient and I have recommended them to others ( friends and family). I am a tradesman myself and these guys did a great job! 5 ⭐ all the way!"",""Images"":null,""When"":""""},{""Name"":""Victoria Chircop"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK-m3JrZWYM12rckjQ7ZCHt1ntaOHMP7G8WooEimN7dDhCYlw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""We just had our roof done by this company and went with them based on a recommendation, and we are so happy we did! They were quick and did a fantastic job!"",""Images"":null,""When"":""""},{""Name"":""David Jaworski"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJT3DeWrO5mxPxhsbWhqnuapFU76BYWzwdhrEhYJqz0k5DNIw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I'm very happy with the workmanship quality and price! The guys are friendly honest and skilled!!! Highly recommend!! Thanks again for transforming out house!"",""Images"":null,""When"":""""},{""Name"":""Brad Deleye"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKkqLOHx_wDxPK3RnOA97nazNRZYJCPGGXXVbyXpivF6l6k9w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Extremely pleased with Sunset Roofing’s work. Timely, great service and quality work! Would definitely recommend."",""Images"":null,""When"":""""},{""Name"":""Dana Plazek"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKFhoQ0942jQrx5OwEjadE_N49bgV4ENcFYzBsTUV5D03STnQ=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Was quick to respond and got everything done in a timely manner! Very happy with the work."",""Images"":null,""When"":""""},{""Name"":""michelle stevers"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUFQz4MaZq3kXGXasFk2TVyuNDZ8fgZxzZLKgehR5xuScIVjJgF=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Honest, hardworking guys! Did a great job on our roof!"",""Images"":null,""When"":""""}]",null,
f2f88144-56a8-4e6a-81b2-334cdc1d622e,https://www.google.com/maps/place/Barry+Brothers+Roofing-Sht+Mtl/data=!4m7!3m6!1s0x882c4ddd6f0135bb:0x19186319d3883afe!8m2!3d42.8325651!4d-80.2998744!16s%2Fg%2F11b5wsjmqc!19sChIJuzUBb91NLIgR_jqI0xljGBk?authuser=0&hl=en&rclk=1,Barry Brothers Roofing-Sht Mtl,Roofing contractor,"74 Patterson St, Simcoe, ON N3Y 2T9",{},{},,(519) 428-0604,"RPM2+23 Simcoe, Ontario",10,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",42.832565,-80.299874,1808304212963506942,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eG7z3G_Xf5_xKo62D8c0Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.1259&pitch=0&thumbfov=100,America/Toronto,,0x882c4ddd6f0135bb:0x19186319d3883afe,ChIJuzUBb91NLIgR_jqI0xljGBk,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eG7z3G_Xf5_xKo62D8c0Iw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=150.1259\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eG7z3G_Xf5_xKo62D8c0Iw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=150.1259\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Barry Brothers Roofing-Sht Mtl (Owner)"",""link"":""""}","{""borough"":"""",""street"":""74 Patterson St"",""city"":""Simcoe"",""postal_code"":""N3Y 2T9"",""state"":""Ontario"",""country"":""CA""}",null,"[{""Name"":""Frank Butty"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV26qtRhKur6cCHUx_3f7B5aqK_KMPVfVR_v_svdM_PswL0FwdV=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Wow such professionals, and so nice and friendly too. Replaced a very old/ugly cedar shake porch roof with proper shingles, it looks amazing and I couldn't ask for better service. Hard to find real, honest pros like these guys today, 100% recommend, 6 stars."",""Images"":null,""When"":""""},{""Name"":""Cassaundra Greene"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVTfPFNs-zTBPSczi42UPqvPnJEFpZwFxUc4F3feBLP2_dIkBjfYg=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""These roofers have been around for years and they are honest and reliable. They give free estimates and are hard working. Very friendly gentlemen to chat with. Looking for a roof call them."",""Images"":null,""When"":""""},{""Name"":""Carly Bahry"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV-aztOSKI4G16ogy1APTGJn7m48XmH92CDZyRWqjHnxkoOiBA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Barry brothers roofing is a really good company to use.they get your roof done fast and they are really nice to talk to. they are also very professional and just very nice people"",""Images"":null,""When"":""""},{""Name"":""Brad Graves"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUd7hru6D6W8wKndwJa8Ycc9tXLKwliak3k4umPdiFroroobwu-=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""They did a great job, went above and beyond what was asked of them. Will definitely be using this company again"",""Images"":null,""When"":""""},{""Name"":""JFORJOHNx"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWKRm0b8i6lQJBqN-OZ_BIm4hx3u6vPE-qEYExyurLyf7wCdJg=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""They did this roof quickly and efficently."",""Images"":null,""When"":""""},{""Name"":""Bill C"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWnjWIUn0t6W8pLSrgpxJ6d9_nXaW0sELa8IEzFWcvJ4hpV5aU=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Do good work."",""Images"":null,""When"":""""},{""Name"":""Bob Be"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIo-wZzM6Tr_Le5UPBZCMQCSE16GTGpZDvBZ1wgfLe_fe5Qlw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""A+ roofers"",""Images"":null,""When"":""""},{""Name"":""Jesse Cullen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL_0bPwG6FWxDBykyfV0-m67sCCky_70NGisKokjDdX4tRgwQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",null,
f2f88144-56a8-4e6a-81b2-334cdc1d622e,https://www.google.com/maps/place/The+Haines+Group/data=!4m7!3m6!1s0x882c4fddb2ec2fa1:0xaea19c442caba3a8!8m2!3d42.844215!4d-80.3167657!16s%2Fg%2F11g4f27x_z!19sChIJoS_sst1PLIgRqKOrLEScoa4?authuser=0&hl=en&rclk=1,The Haines Group,Window supplier,"312 ON-3, Simcoe, ON N3Y 2N1","{""Friday"":[""9 a.m.–4 p.m.""],""Monday"":[""9 a.m.–4 p.m.""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 a.m.–4 p.m.""],""Tuesday"":[""9 a.m.–4 p.m.""],""Wednesday"":[""9 a.m.–4 p.m.""]}",{},https://thehainesgroup.ca/,(519) 429-3333,"RMVM+M7 Simcoe, Ontario",39,4.700000,"{""1"":1,""2"":1,""3"":0,""4"":3,""5"":34}",42.844215,-80.316766,12583510650471031720,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7hQ9NkCeUbp5fYD4WZF_ed6kSxRGBMyL-Yhv0mRTyhFn7w6cYsqfUoKea8xBb7OP0DsuEUyc3bzmrzqhVkYrn2rAwqRI2M7CYaxmsM0Gy1jvFtcnWHpnW6OXLFWV6LMdMFMLc-Q=w408-h408-k-no,America/Toronto,,0x882c4fddb2ec2fa1:0xaea19c442caba3a8,ChIJoS_sst1PLIgRqKOrLEScoa4,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7hQ9NkCeUbp5fYD4WZF_ed6kSxRGBMyL-Yhv0mRTyhFn7w6cYsqfUoKea8xBb7OP0DsuEUyc3bzmrzqhVkYrn2rAwqRI2M7CYaxmsM0Gy1jvFtcnWHpnW6OXLFWV6LMdMFMLc-Q=w298-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwiAq9OA3zUYd8EsE45gPh5x8k48XXHYzGXjyqRcNi1BiWLrfZONU9MtIc8xlA5KjXyrqyHS1_pbzFazX800wYjXy94UpwcUUWeU7KNdEnUm9CqftLxxTycRAHif8bcY7_2wsPhg=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N0p_8agHWdH5NRbbXTGntg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=126.512146\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110019067203064101258"",""name"":""The Haines Group (Owner)"",""link"":""https://www.google.com/maps/contrib/110019067203064101258""}","{""borough"":"""",""street"":""312 ON-3"",""city"":""Simcoe"",""postal_code"":""N3Y 2N1"",""state"":""Ontario"",""country"":""CA""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Onsite services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible parking lot"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""On-site parking"",""enabled"":true}]}]","[{""Name"":""Debby Carson"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJRm9yy6enpTYfdXEuzqHSb-POKMHwEAyCv8lT0Uw8Urawgpw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""We had new shingles installed on our roof.  One of many in our neighbourhood.  We were very pleased with the end product and the work was completed on time.  The workers expertly removed the old shingles and installed the new ones working diligently to complete the job.  When it was completed they ensured all the debris and nails were cleared away. I\nI would highly recommend The Haines Group if you are looking to have a new roof installed."",""Images"":null,""When"":""""},{""Name"":""Joseph Doré"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocItI4So9RGVGS6MYAnz1cx1ltml6stg0dyYAftMtJ6i_s6ED1Q=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""We had 8 windows replaced in our cottage yesterday and the crew was fantastic. 3 guys, each with their own tasks, quietly and carefully worked away and everything looks great. A nice change from the broken and foggy glass we had before.\n\nWe unfortunately received a damaged screen and one window with scratched glass so those replacements have already been ordered and will be switched out.\n\nBeautiful fit and finish. And all done in one day. I’m impressed."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICJ_snZcw\u0026fid=0x0:0xaea19c442caba3a8""],""When"":""2023-6-28""},{""Name"":""Karen Halikas"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLemeb4Xu4L9bR6ZYm5tJBthUN0R_JDO7AymXCBzj2wpkhanw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I’ve just had all the windows and doors replaced in my 100 year old home by this company. I simply couldn’t be more pleased with the outcome.\nThe service was impeccable from the Sales Associate Bill de Boer to the 3 gentleman, John, Joe and Son, who quickly and efficiently completed the job. They were friendly, professional, clean and in my opinion, the Team to call. Bar None!"",""Images"":null,""When"":""""},{""Name"":""Doug Moore"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLQp1-35twnX4j8H8VCLB_HT9mQK7GnnxQZd0dIctAnO58f-A=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""The crew arrived to install our carport and deck cover.  The workmanship was beyond expectations!! The work ethic was the best I’ve seen in many years. On the final day they worked past dark to complete the installation. Thank you Joe, John and their third man. A JOB WELL DONE!!!"",""Images"":null,""When"":""""},{""Name"":""Dorleen Noels"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK8Oj9UNtdBRhCrfnhsWNKdh5RxjQ9LLjwZ7nrDJdTxGuMEGQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Haines Group installed new eavestrough and downspouts on our home. The experience was great from start to finish. We were told maybe 2-3 weeks to start but called in just 2 days to do the job. The 2 guys that did the work were super polite and cleaned up everything. Would recommend Haines Group."",""Images"":null,""When"":""""},{""Name"":""Suresh Belvetkar"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjX3dn26fhHbjO1ujw6O33qdf1KDG-xCJ6VAAxvKFtkIibmVqhIu=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great products and excellent service…. Great choice of fabric and the hardware for our retractable awning\nVery professional results\nFrom sales Mr. Bill to professional installation by Cris, Peter and team\nResulting in job very well done ….\nbeyond our expectations\nThank you Haines group"",""Images"":null,""When"":""""},{""Name"":""Michael Basha"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLR30mF3_hXz0cfx34rFGhti0vP2ixw7RUTel50nj0TU2BC3w=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""We had a metal roof installed by The Haines Group. From the quote to completion the entire experience was extremely professional and courteous. Everything was done as discussed, on time and with no surprises. The crew who installed our roof arrived at the crack of dawn, were polite, professional and when they were done, it was as though they were never here. Not so much as a screw left behind. Pricing was extremely competitive and I can’t say enough good things about our experience"",""Images"":null,""When"":""""},{""Name"":""lita kh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXzcwoYp_8_5JRRC6GQAQuxxlJcwrD5XGmINC6ruqkfipuVFTED=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Had awning installed few days ago. Sales person recommend just awning for my small porch instead of covered porch due to the small size of porch and turned out that was the best solution because I had my covered porch under 5k....amazing everything done within 3 weeks could have done it within 1 week but I had to resurface the porch so took longer...thank you."",""Images"":null,""When"":""""}]",null,
f2f88144-56a8-4e6a-81b2-334cdc1d622e,https://www.google.com/maps/place/Norfolk%27s+Sunrise+Roofing/data=!4m7!3m6!1s0x882c4c3cc42184e9:0xa22433cdbbc6a321!8m2!3d42.8334345!4d-80.3393262!16s%2Fg%2F11dz1nznnn!19sChIJ6YQhxDxMLIgRIaPGu80zJKI?authuser=0&hl=en&rclk=1,Norfolk's Sunrise Roofing,Roofing contractor,"94 Hillcrest Rd, Simcoe, ON N3Y 0E3","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},,(519) 426-1999,"RMM6+97 Simcoe, Ontario",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",42.833434,-80.339326,11683520292017578785,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KkeWzJfdvREuzR5C2Uw62Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.62183&pitch=0&thumbfov=100,America/Toronto,,0x882c4c3cc42184e9:0xa22433cdbbc6a321,ChIJ6YQhxDxMLIgRIaPGu80zJKI,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KkeWzJfdvREuzR5C2Uw62Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=256.62183\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KkeWzJfdvREuzR5C2Uw62Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=256.62183\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Norfolk's Sunrise Roofing (Owner)"",""link"":""""}","{""borough"":"""",""street"":""94 Hillcrest Rd"",""city"":""Simcoe"",""postal_code"":""N3Y 0E3"",""state"":""Ontario"",""country"":""CA""}",null,[],null,
f2f88144-56a8-4e6a-81b2-334cdc1d622e,https://www.google.com/maps/place/About+Roofs/data=!4m7!3m6!1s0x882c4dd70a4c0001:0xecbdd1ae03c5de48!8m2!3d42.8390491!4d-80.3118006!16s%2Fg%2F11pc7d1c8h!19sChIJAQBMCtdNLIgRSN7FA67Rvew?authuser=0&hl=en&rclk=1,About Roofs,Roofing contractor,"211 Union St, Simcoe, ON N3Y 2B3",{},{},http://www.allaboutroofs.com/all-about-roofs-about-us.html,(519) 426-5975,"RMQQ+J7 Simcoe, Ontario",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",42.839049,-80.311801,17059021508867120712,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6xwMyDQPRioM36OycCSzFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.05432&pitch=0&thumbfov=100,America/Toronto,,0x882c4dd70a4c0001:0xecbdd1ae03c5de48,ChIJAQBMCtdNLIgRSN7FA67Rvew,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6xwMyDQPRioM36OycCSzFw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=340.05432\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6xwMyDQPRioM36OycCSzFw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=340.05432\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""About Roofs (Owner)"",""link"":""""}","{""borough"":"""",""street"":""211 Union St"",""city"":""Simcoe"",""postal_code"":""N3Y 2B3"",""state"":""Ontario"",""country"":""CA""}",null,[],null,
